"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008186","ATP-dependent activity, acting on RNA","40/10517","72/28409",0.555555555555556,1.50069200131005,3.26134534223579,0.001032061035465,0.00306341926399927,0.00122679650474178,"66942/110957/56200/94213/13681/216877/237911/67487/217207/72047/192170/104721/104806/27225/72935/218629/108077/106794/240255/71586/320632/228889/72162/17454/53975/230073/71990/67848/67755/101437/19704/68278/64340/13680/234733/30959/13209/77591/208084/72831",40
"GO:0005201","extracellular matrix structural constituent","71/10517","142/28409",0.5,1.35062280117904,3.21130303434162,0.00104640453558413,0.00309896727846069,0.00124103229035698,"12823/12835/545370/16782/226519/94214/12817/12833/12822/140703/237759/20692/76293/18208/12842/69675/16777/16997/23876/12950/13003/21828/18074/17181/12818/14114/76737/12824/16012/12815/16772/246707/268977/16774/14119/58859/12831/665700/100034361/67532/14118/16776/50706/229389/77018/114249/12819/373864/230316/329941/107581/15530/17150/246228/11603/19699/100952/20563/29817/231470/14115/108075/17304/233744/12826/12827/330790/12845/73230/12816/76477",71
"GO:0003746","translation elongation factor activity","13/10517","17/28409",0.764705882352941,2.06565840180324,3.36962291336375,0.00108876473382661,0.00320268098107649,0.00128256614416476,"13629/66399/276770/66656/14904/56055/67160/13628/208691/28030/101592/233870/13627",13
"GO:0008574","plus-end-directed microtubule motor activity","13/10517","17/28409",0.764705882352941,2.06565840180324,3.36962291336375,0.00108876473382661,0.00320268098107649,0.00128256614416476,"16560/16572/16562/70218/286942/16564/16573/16551/16574/228421/16558/16559/16561",13
"GO:0140327","flippase activity","13/10517","17/28409",0.764705882352941,2.06565840180324,3.36962291336375,0.00108876473382661,0.00320268098107649,0.00128256614416476,"238257/50769/27410/54670/54667/76574/18669/11980/231287/11982/50770/69981/320940",13
"GO:0001540","amyloid-beta binding","39/10517","70/28409",0.557142857142857,1.50497969274236,3.24315342893589,0.00110236402282136,0.0032281756283516,0.00129277589394805,"14367/64294/17167/18637/21808/14799/18053/16398/12759/16432/56612/14976/225372/319924/14810/241576/13010/77018/94043/16975/242667/100017/13844/230904/65945/212167/11787/20778/11816/232975/11441/11784/14366/11785/16337/16835/20660/23821/22327",39
"GO:0003724","RNA helicase activity","39/10517","70/28409",0.557142857142857,1.50497969274236,3.24315342893589,0.00110236402282136,0.0032281756283516,0.00129277589394805,"66942/110957/56200/94213/13681/216877/237911/67487/217207/72047/192170/104721/104806/27225/72935/218629/108077/106794/240255/71586/320632/228889/72162/17454/53975/230073/71990/67848/67755/101437/19704/68278/64340/13680/234733/30959/13209/77591/72831",39
"GO:0015081","sodium ion transmembrane transporter activity","81/10517","166/28409",0.487951807228916,1.31807767343979,3.15114682313375,0.0012347561127806,0.00360780301703083,0.00144480391016151,"94220/12790/110895/226999/241118/11931/98660/28240/15166/216225/103098/11932/237831/20500/11418/12291/110893/238384/114304/15165/218756/192113/20512/239556/105727/67760/11419/59033/20273/58226/63959/20541/20496/240332/14810/20274/20511/56398/317750/20515/269356/54338/94249/77031/15168/11928/76376/14664/76574/14807/20544/330064/231290/54403/18764/252972/232156/71699/21366/243616/110891/232975/14809/72961/140919/20278/233836/94178/20516/110877/277973/16525/235281/110637/72821/330953/331004/11933/76257/102680/102857",81
"GO:0140223","general transcription initiation factor activity","28/10517","47/28409",0.595744680851064,1.60925269927716,3.20490223864551,0.00138061531708877,0.0040250010023813,0.00161187768821992,"18933/237336/21429/83602/72308/23894/68705/319944/21374/68776/98053/72504/66556/225895/226182/227644/70239/269252/20204/228980/66464/13486/21343/66596/24075/233863/66653/68153",28
"GO:0000900","mRNA regulatory element binding translation repressor activity","10/10517","12/28409",0.833333333333333,2.25103800196507,3.32324007457622,0.00140456223369078,0.00403195606118691,0.0016146629556279,"19291/20425/19401/67869/19290/208922/22171/231207/232164/12877",10
"GO:0004861","cyclin-dependent protein serine/threonine kinase inhibitor activity","10/10517","12/28409",0.833333333333333,2.25103800196507,3.32324007457622,0.00140456223369078,0.00403195606118691,0.0016146629556279,"192231/71059/12575/18519/12578/12580/12576/12577/12367/12581",10
"GO:0035612","AP-2 adaptor complex binding","10/10517","12/28409",0.833333333333333,2.25103800196507,3.32324007457622,0.00140456223369078,0.00403195606118691,0.0016146629556279,"13132/72238/100017/140780/215114/269774/14402/109689/74015/214597",10
"GO:0043997","histone acetyltransferase activity (H4-K12 specific)","10/10517","12/28409",0.833333333333333,2.25103800196507,3.32324007457622,0.00140456223369078,0.00403195606118691,0.0016146629556279,"76901/217127/223770/268936/107435/269424/70088/78783/28019/244349",10
"GO:0045294","alpha-catenin binding","10/10517","12/28409",0.833333333333333,2.25103800196507,3.32324007457622,0.00140456223369078,0.00403195606118691,0.0016146629556279,"16480/18222/22330/16475/239096/67451/12558/19281/381409/12387",10
"GO:0046975","histone methyltransferase activity (H3-K36 specific)","10/10517","12/28409",0.833333333333333,2.25103800196507,3.32324007457622,0.00140456223369078,0.00403195606118691,0.0016146629556279,"69726/226830/52690/18193/224440/213389/107823/72895/234135/235626",10
"GO:0050815","phosphoserine residue binding","10/10517","12/28409",0.833333333333333,2.25103800196507,3.32324007457622,0.00140456223369078,0.00403195606118691,0.0016146629556279,"22631/224432/106583/76246/54401/228866/55948/23988/17999/235497",10
"GO:0008373","sialyltransferase activity","15/10517","21/28409",0.714285714285714,1.92946114454149,3.26670795463524,0.00143350396982473,0.00409706702292701,0.00164073770851003,"20452/20442/20440/225742/241230/20448/50935/26938/20447/20441/20454/20449/20450/20444/20443",15
"GO:0140035","ubiquitination-like modification-dependent protein binding","15/10517","21/28409",0.714285714285714,1.92946114454149,3.26670795463524,0.00143350396982473,0.00409706702292701,0.00164073770851003,"56812/14479/268445/15239/16468/20184/106504/224824/68423/27223/269523/67513/22791/68420/108937",15
"GO:0015101","organic cation transmembrane transporter activity","45/10517","84/28409",0.535714285714286,1.44709585840612,3.14624220447612,0.00143978869465332,0.00410169674335694,0.00164259175601444,"116914/226844/72472/73822/55963/56517/30805/215113/217721/214663/14057/268706/50934/20524/105727/67760/224088/240332/94280/72401/20511/242126/213603/242259/100434/14664/212555/100561/243328/11987/21366/67582/20514/18987/18408/11988/73095/330836/20539/234967/68682/76257/57279/102680/102857",45
"GO:0048487","beta-tubulin binding","27/10517","45/28409",0.6,1.62074736141485,3.19502471947623,0.00144139075778777,0.00410169674335694,0.00164259175601444,"19735/192197/11640/108903/104069/21371/26934/66793/69310/50850/72416/11538/56491/100503311/14595/67694/56273/15194/63873/20617/67166/56330/270058/74334/320256/15185/14168",27
"GO:0010485","H4 histone acetyltransferase activity","16/10517","23/28409",0.695652173913043,1.87912737555345,3.2337053458871,0.00154981239079336,0.00437220780075109,0.00175092234713043,"76901/216825/217127/223770/72117/268936/70999/107435/11909/269424/70088/12190/78783/28019/67773/244349",16
"GO:0016004","phospholipase activator activity","16/10517","23/28409",0.695652173913043,1.87912737555345,3.2337053458871,0.00154981239079336,0.00437220780075109,0.00175092234713043,"14360/104303/14667/11840/20304/11843/18607/20779/18201/18786/18595/13626/20909/15461/12367/11856",16
"GO:0017116","single-stranded DNA helicase activity","16/10517","23/28409",0.695652173913043,1.87912737555345,3.2337053458871,0.00154981239079336,0.00437220780075109,0.00175092234713043,"17215/17219/71567/327762/117599/78903/72107/17217/106344/191578/72151/17220/17216/17218/214987/208084",16
"GO:0030506","ankyrin binding","16/10517","23/28409",0.695652173913043,1.87912737555345,3.2337053458871,0.00154981239079336,0.00437220780075109,0.00175092234713043,"20742/380698/67300/319504/20741/71393/12289/18810/20541/22138/16536/11928/68794/80297/16514/56315",16
"GO:0016877","ligase activity, forming carbon-sulfur bonds","25/10517","41/28409",0.609756097560976,1.64710097704761,3.17897012557732,0.00155549187350685,0.00437879325251714,0.0017535595993354,"74205/64451/216739/264895/20916/78625/433256/26569/26458/68738/69372/26568/231380/78894/56451/20917/22200/74244/50995/14081/26457/257633/66663/74153/50790",25
"GO:0019955","cytokine binding","72/10517","146/28409",0.493150684931507,1.33212111897111,3.08461249131863,0.00156213094141067,0.00438804592769649,0.00175726498491645,"26754/12168/12778/21934/12767/226541/15979/16199/16160/18121/12775/12777/74499/16416/66042/21809/16195/12166/14600/16880/19116/246154/12667/15975/268935/65960/268977/16998/22030/11477/16401/16410/12505/23892/14173/16159/16194/69585/12167/12804/16157/16158/21812/16847/17965/14726/21938/57320/230979/11603/21814/15289/232345/21937/108075/22695/14366/244152/12845/12931/16161/50931/16412/16154/235505/213208/54199/21813/59289/12768/16164/83453",72
"GO:0070717","poly-purine tract binding","24/10517","39/28409",0.615384615384615,1.66230498606652,3.17320026624448,0.00160613939028783,0.00450200527170615,0.00180290187391714,"170771/51810/110957/70248/56516/192170/104721/20238/54196/18458/51812/67543/67869/225929/56878/56031/230721/20218/50926/72587/232164/56403/207181/14265",24
"GO:0019829","ATPase-coupled cation transmembrane transporter activity","33/10517","58/28409",0.568965517241379,1.53691560134167,3.13814243240646,0.00161329154510069,0.00451239024046325,0.00180706070503856,"108664/381290/11931/98660/67972/11932/11975/71947/192113/66335/224088/11964/11984/11974/66237/74915/11928/66290/114143/74772/21871/140494/11941/11973/232975/16514/11979/11966/170759/11972/27425/11933/235574",33
"GO:0005112","Notch binding","17/10517","25/28409",0.68,1.8368470096035,3.20934270940439,0.00163249473874012,0.00453701828664716,0.00181692341019684,"26554/208777/16450/13388/18132/106565/226255/18128/353156/54485/69065/16449/330171/14357/20602/269774/69068",17
"GO:0031683","G-protein beta/gamma-subunit complex binding","17/10517","25/28409",0.68,1.8368470096035,3.20934270940439,0.00163249473874012,0.00453701828664716,0.00181692341019684,"11539/14687/14672/320207/14674/210044/14680/14682/14675/14683/14679/14677/14673/14681/14678/14685/26370",17
"GO:0140566","histone reader activity","17/10517","25/28409",0.68,1.8368470096035,3.20934270940439,0.00163249473874012,0.00453701828664716,0.00181692341019684,"14479/195018/16468/20184/75339/72749/223770/106504/240087/15193/27223/68058/108946/22791/108937/69260/17692",17
"GO:0008138","protein tyrosine/serine/threonine phosphatase activity","18/10517","27/28409",0.666666666666667,1.80083040157206,3.19181534115677,0.00168568367437728,0.00466853792230074,0.00186959260609205,"80915/68440/63953/67603/56405/72349/27389/68606/19252/240672/252864/14050/70686/18218/66959/319520/235584/75590",18
"GO:0015078","proton transmembrane transporter activity","71/10517","144/28409",0.493055555555556,1.33186415116267,3.06093363981943,0.00168695067780615,0.00466853792230074,0.00186959260609205,"108664/110895/226999/18173/67273/212980/22782/75406/83429/52466/11975/237987/71679/80879/69048/18115/66092/192113/66335/239436/106068/66445/239606/18174/57738/11964/11957/28080/11984/11974/66237/74011/74915/72512/11946/20930/78830/56398/269356/84682/77031/20501/66290/114143/20544/230810/242773/56384/21906/11958/21871/100561/57423/50799/140494/11973/72961/140919/22228/68267/11739/110877/11966/66916/277973/11972/27425/12858/331004/76257/20523",71
"GO:0016831","carboxy-lyase activity","21/10517","33/28409",0.636363636363636,1.71897447422787,3.1683392386963,0.00171017991852697,0.00468244163790607,0.00187516057711972,"67883/100041585/11702/13202/18263/54375/246277/94184/22247/107029/14718/14415/18534/22275/332942/320951/67054/56316/109264/192156/66812",21
"GO:0050681","nuclear androgen receptor binding","21/10517","33/28409",0.636363636363636,1.71897447422787,3.1683392386963,0.00171017991852697,0.00468244163790607,0.00187516057711972,"214855/15468/16969/19183/52639/18193/13163/56736/17979/76804/57320/19822/74132/114142/232286/108655/18751/21804/320795/12317/11835",21
"GO:0004693","cyclin-dependent protein serine/threonine kinase activity","19/10517","29/28409",0.655172413793103,1.76978160154495,3.17978057617284,0.00171367817538397,0.00468244163790607,0.00187516057711972,"18557/78334/12534/237459/12567/12566/69131/71091/12454/26448/69562/105278/12572/12445/107951/12537/12571/18647/264064",19
"GO:0097472","cyclin-dependent protein kinase activity","19/10517","29/28409",0.655172413793103,1.76978160154495,3.17978057617284,0.00171367817538397,0.00468244163790607,0.00187516057711972,"18557/78334/12534/237459/12567/12566/69131/71091/12454/26448/69562/105278/12572/12445/107951/12537/12571/18647/264064",19
"GO:0106222","lncRNA binding","19/10517","29/28409",0.655172413793103,1.76978160154495,3.17978057617284,0.00171367817538397,0.00468244163790607,0.00187516057711972,"51810/52615/20848/13435/80913/19357/14007/67382/13436/229663/16600/381626/231086/19017/735278/14056/72590/15568/13433",19
"GO:0005310","dicarboxylic acid transmembrane transporter activity","20/10517","31/28409",0.645161290322581,1.74273909829554,3.17221827440295,0.00172059161790131,0.00468244163790607,0.00187516057711972,"20509/216441/55963/237831/20500/52466/27376/23985/217593/108114/13521/78830/20501/208890/80979/50799/20514/22228/68267/171429",20
"GO:0071813","lipoprotein particle binding","20/10517","31/28409",0.645161290322581,1.74273909829554,3.17221827440295,0.00172059161790131,0.00468244163790607,0.00187516057711972,"16147/192188/17762/192187/54219/140792/22359/18830/11303/100102/16975/20778/18979/11816/16956/666704/12554/16835/20660/15450",20
"GO:0071814","protein-lipid complex binding","20/10517","31/28409",0.645161290322581,1.74273909829554,3.17221827440295,0.00172059161790131,0.00468244163790607,0.00187516057711972,"16147/192188/17762/192187/54219/140792/22359/18830/11303/100102/16975/20778/18979/11816/16956/666704/12554/16835/20660/15450",20
"GO:0016835","carbon-oxygen lyase activity","42/10517","78/28409",0.538461538461538,1.4545168628082,3.08179092218214,0.00179162044699504,0.00486562482389316,0.0019485192893722,"14194/15364/23801/12351/72605/14104/67217/211064/217830/12593/11992/72562/382913/76355/11429/14375/80733/74147/70757/15361/111241/12411/13078/15488/56626/226265/30963/23831/11428/66775/13806/57320/97212/21391/18294/74134/18975/22276/12352/19286/13076/76459",42
"GO:0061980","regulatory RNA binding","31/10517","54/28409",0.574074074074074,1.55071506802038,3.10560226836032,0.0018178147145349,0.00491636252340121,0.00196883803357629,"381305/51810/56200/103284/12702/80913/192119/76937/20677/26919/214290/239528/21357/106205/17184/17191/19653/23992/20674/230594/22608/230738/214150/236511/76850/14184/15568/18983/81897/636931/14265",31
"GO:1901505","carbohydrate derivative transmembrane transporter activity","31/10517","54/28409",0.574074074074074,1.55071506802038,3.10560226836032,0.0018178147145349,0.00491636252340121,0.00196883803357629,"76157/20509/215436/110172/108652/114304/11732/20524/224674/73836/63959/66972/338363/13340/241296/227731/228368/19729/229731/229782/76574/100561/243328/58246/67582/11739/73095/55991/56857/14385/235504",31
"GO:0030594","neurotransmitter receptor activity","50/10517","96/28409",0.520833333333333,1.40689875122817,3.06172267732288,0.00182219885773008,0.00491805836034779,0.00196951715930457,"11447/15564/14816/14799/11443/11448/14813/12671/15466/15550/14803/15558/239217/12257/14811/13490/54393/383348/12669/11554/241263/14810/99296/11438/11444/242443/14807/15552/15565/14403/15563/13492/243043/14405/14397/14400/14804/14812/14809/14814/14407/110886/14402/11441/108071/13491/110304/110637/15561/110835",50
"GO:0005068","transmembrane receptor protein tyrosine kinase adaptor activity","11/10517","14/28409",0.785714285714286,2.12240725899564,3.22055240155147,0.00188471896410791,0.00504518839267332,0.00202042846652834,"16367/327826/14784/107971/27387/20416/16923/23921/14389/384783/71609",11
"GO:0005545","1-phosphatidylinositol binding","11/10517","14/28409",0.785714285714286,2.12240725899564,3.22055240155147,0.00188471896410791,0.00504518839267332,0.00202042846652834,"69368/216238/216991/218441/66616/269587/72145/71982/233489/17207/20616",11
"GO:0031386","protein tag","11/10517","14/28409",0.785714285714286,2.12240725899564,3.22055240155147,0.00188471896410791,0.00504518839267332,0.00202042846652834,"22218/20610/22187/170930/18002/14109/67526/68205/22190/22186/66177",11
"GO:0141047","GO:0141047","11/10517","14/28409",0.785714285714286,2.12240725899564,3.22055240155147,0.00188471896410791,0.00504518839267332,0.00202042846652834,"22218/20610/22187/170930/18002/14109/67526/68205/22190/22186/66177",11
"GO:0044183","protein folding chaperone","35/10517","63/28409",0.555555555555556,1.50069200131005,3.05022487630884,0.00207519127300025,0.00554372525787209,0.00222007573352121,"68833/15528/18637/237422/22027/12461/12464/15525/75530/12467/15512/57755/110920/21454/21356/15511/193740/15516/15526/64930/30931/215280/67693/66471/23950/15507/15505/12468/72103/101489/14232/12745/12282/22687/114602",35
"GO:0004549","tRNA-specific ribonuclease activity","12/10517","16/28409",0.75,2.02593420176857,3.14710099434961,0.00228117994445947,0.00600817816357636,0.00240607351973063,"68626/208366/67053/67724/67676/54364/227522/117109/74097/381802/66078/102614",12
"GO:0004707","MAP kinase activity","12/10517","16/28409",0.75,2.02593420176857,3.14710099434961,0.00228117994445947,0.00600817816357636,0.00240607351973063,"26420/23939/18099/29857/19094/26416/225724/26409/26414/26417/26400/50772",12
"GO:0005003","ephrin receptor activity","12/10517","16/28409",0.75,2.02593420176857,3.14710099434961,0.00228117994445947,0.00600817816357636,0.00240607351973063,"13838/13845/13840/13837/13841/230735/13844/13846/13848/13835/18213/270190",12
"GO:0005172","vascular endothelial growth factor receptor binding","12/10517","16/28409",0.75,2.02593420176857,3.14710099434961,0.00228117994445947,0.00600817816357636,0.00240607351973063,"68833/16416/18654/12488/22339/22340/69601/23892/260299/11601/22341/12562",12
"GO:0008179","adenylate cyclase binding","12/10517","16/28409",0.75,2.02593420176857,3.14710099434961,0.00228117994445947,0.00600817816357636,0.00240607351973063,"83397/14799/238161/12313/67252/210044/224129/12314/12331/11517/12315/11441",12
"GO:0070403","NAD+ binding","12/10517","16/28409",0.75,2.02593420176857,3.14710099434961,0.00228117994445947,0.00600817816357636,0.00240607351973063,"67883/93759/209011/68346/68631/74147/547253/15107/97212/75387/56847/15446",12
"GO:0070742","C2H2 zinc finger domain binding","12/10517","16/28409",0.75,2.02593420176857,3.14710099434961,0.00228117994445947,0.00600817816357636,0.00240607351973063,"15364/13591/75956/110147/17191/18504/77683/16842/14461/80292/22185/668166",12
"GO:0004550","nucleoside diphosphate kinase activity","13/10517","18/28409",0.722222222222222,1.95089960170306,3.09397923788749,0.00258881735703646,0.00673710123332151,0.00269798272220185,"171567/633979/18103/18102/22169/79059/56520/11636/18534/229949/11639/66588/54369",13
"GO:0004675","transmembrane receptor protein serine/threonine kinase activity","13/10517","18/28409",0.722222222222222,1.95089960170306,3.09397923788749,0.00258881735703646,0.00673710123332151,0.00269798272220185,"12168/66042/12166/11479/11480/269275/11477/69585/12167/21812/21814/21813/11481",13
"GO:0008301","DNA binding, bending","13/10517","18/28409",0.722222222222222,1.95089960170306,3.09397923788749,0.00258881735703646,0.00673710123332151,0.00269798272220185,"21749/15364/50724/21973/15361/111241/21969/16842/69317/15289/12611/97165/15354",13
"GO:0015095","magnesium ion transmembrane transporter activity","13/10517","18/28409",0.722222222222222,1.95089960170306,3.09397923788749,0.00258881735703646,0.00673710123332151,0.00269798272220185,"94220/214112/216829/71947/223473/225997/94219/74552/70701/71699/243983/93790/233280",13
"GO:0033549","MAP kinase phosphatase activity","13/10517","18/28409",0.722222222222222,1.95089960170306,3.09397923788749,0.00258881735703646,0.00673710123332151,0.00269798272220185,"63953/67603/56405/72349/27389/19252/240672/70686/18218/66959/319520/235584/75590",13
"GO:1990226","histone methyltransferase binding","13/10517","18/28409",0.722222222222222,1.95089960170306,3.09397923788749,0.00258881735703646,0.00673710123332151,0.00269798272220185,"18627/12142/72843/12412/67367/21652/22404/15516/212391/381359/56406/329559/209707",13
"GO:0061631","ubiquitin conjugating enzyme activity","23/10517","38/28409",0.605263157894737,1.63496444353253,3.00289885832435,0.00272496963466454,0.00707735169003152,0.00283424159996437,"67196/216080/22213/216150/93765/22210/67128/76980/22194/218793/12211/22193/56791/68612/66589/70093/66105/67615/381534/140499/22214/77891/109161",23
"GO:0005123","death receptor binding","14/10517","20/28409",0.7,1.89087192165066,3.05556863507016,0.00281340909463206,0.00724951280486883,0.00290318634298957,"12633/69660/72843/171211/19766/69601/12064/18201/78405/14082/12367/78688/14155/13607",14
"GO:0005315","inorganic phosphate transmembrane transporter activity","14/10517","20/28409",0.7,1.89087192165066,3.05556863507016,0.00281340909463206,0.00724951280486883,0.00290318634298957,"19775/27376/11732/224674/66972/227731/20515/229731/72961/140919/22228/20516/56857/14385",14
"GO:0008525","phosphatidylcholine transporter activity","14/10517","20/28409",0.7,1.89087192165066,3.05556863507016,0.00281340909463206,0.00724951280486883,0.00290318634298957,"27403/18738/27410/11307/54670/18739/18830/54667/11303/18669/18670/56305/19679/11982",14
"GO:0042800","histone methyltransferase activity (H3-K4 specific)","14/10517","20/28409",0.7,1.89087192165066,3.05556863507016,0.00281340909463206,0.00724951280486883,0.00290318634298957,"69726/226830/52690/381022/224440/213389/240427/140858/73251/231051/208043/233904/234135/214162",14
"GO:0005484","SNAP receptor activity","22/10517","36/28409",0.611111111111111,1.65076120144105,2.99541565686884,0.00282810447470967,0.00727306239173862,0.0029126171614216,"58244/74732/56418/55943/22318/53612/18693/224630/56389/20908/53611/20614/228960/100226/22319/13852/20907/12068/56216/20909/54399/67023",22
"GO:0015399","primary active transmembrane transporter activity","70/10517","144/28409",0.486111111111111,1.31310550114629,2.88791409952995,0.00286173376766471,0.00734511667033941,0.00294147247945722,"108664/74104/67273/381290/11931/98660/27403/75406/67972/11932/11975/27404/217265/71947/19300/18115/192113/239273/66335/66445/26874/17250/224088/11964/11984/381072/27410/11974/11307/21355/66237/224814/19765/74915/11305/20930/73649/84682/11928/72023/11303/66290/114143/74772/18669/18670/74610/56325/21871/140494/26357/11941/11973/232975/16514/11979/11966/170759/66916/244562/11972/56199/67952/27425/12858/11933/235574/56368/11666/11306",70
"GO:0000295","adenine nucleotide transmembrane transporter activity","15/10517","22/28409",0.681818181818182,1.84175836524415,3.02813933327196,0.00296511699566502,0.00756596130082947,0.00302991333505937,"20509/110172/104910/108652/11732/20524/73836/66972/241296/227731/229731/230125/11739/73095/55991",15
"GO:0003887","DNA-directed DNA polymerase activity","15/10517","22/28409",0.681818181818182,1.84175836524415,3.02813933327196,0.00296511699566502,0.00756596130082947,0.00302991333505937,"56210/54125/50776/80905/26447/69745/18969/56626/272158/18973/18971/18975/67967/408022/214627",15
"GO:0019211","phosphatase activator activity","15/10517","22/28409",0.681818181818182,1.84175836524415,3.02813933327196,0.00296511699566502,0.00756596130082947,0.00302991333505937,"226591/226849/16009/104570/12313/26931/21770/98053/12314/225849/72727/110854/12156/100169/12315",15
"GO:0008187","poly-pyrimidine tract binding","20/10517","32/28409",0.625,1.6882785014738,2.98670807001372,0.00299960803844559,0.00762424645111706,0.00305325457975658,"170771/51810/12696/70248/56516/22778/76626/20238/18458/51812/67543/225929/56878/230721/20218/231207/17690/22185/207181/14265",20
"GO:0043236","laminin binding","20/10517","32/28409",0.625,1.6882785014738,2.98670807001372,0.00299960803844559,0.00762424645111706,0.00305325457975658,"17975/14733/215798/57764/16404/16400/69675/21828/16398/16852/16403/11603/20563/11423/269855/243853/11502/16412/13138/104099",20
"GO:0000030","mannosyltransferase activity","16/10517","24/28409",0.666666666666667,1.80083040157206,3.00911333406744,0.00305522512104917,0.00767080336829133,0.00307189906108245,"67556/217734/70551/208211/239827/99011/227835/13480/381510/230801/387314/233115/244745/320752/102580/55981",16
"GO:0008171","O-methyltransferase activity","16/10517","24/28409",0.666666666666667,1.80083040157206,3.00911333406744,0.00305522512104917,0.00767080336829133,0.00307189906108245,"319263/73419/18537/67390/217038/56095/69156/75284/12846/74157/230027/231803/14113/30949/234728/107626",16
"GO:0009975","cyclase activity","16/10517","24/28409",0.666666666666667,1.80083040157206,3.00911333406744,0.00305522512104917,0.00767080336829133,0.00307189906108245,"432530/14919/217830/210044/239134/11514/11512/11515/224129/73707/54195/60596/18160/66368/230103/11513",16
"GO:0015216","purine nucleotide transmembrane transporter activity","16/10517","24/28409",0.666666666666667,1.80083040157206,3.00911333406744,0.00305522512104917,0.00767080336829133,0.00307189906108245,"20509/110172/104910/108652/239273/11732/20524/73836/66972/241296/227731/229731/230125/11739/73095/55991",16
"GO:0034061","DNA polymerase activity","19/10517","30/28409",0.633333333333333,1.71078888149345,2.98634192235637,0.00305894526986102,0.00767080336829133,0.00307189906108245,"21749/56210/56351/54125/50776/21752/80905/26447/69745/18969/56626/272158/18973/18971/18975/67967/408022/214627/245474",19
"GO:0072349","modified amino acid transmembrane transporter activity","19/10517","30/28409",0.633333333333333,1.71078888149345,2.98634192235637,0.00305894526986102,0.00767080336829133,0.00307189906108245,"20509/55963/56517/30805/83429/52466/68066/239273/69906/17250/78830/26570/242126/319653/330064/50799/67582/102680/102857",19
"GO:0099604","ligand-gated calcium channel activity","19/10517","30/28409",0.633333333333333,1.71078888149345,2.98634192235637,0.00305894526986102,0.00767080336829133,0.00307189906108245,"28240/14799/14813/20191/14811/224630/14810/20192/14807/18764/252972/18438/16438/14812/16439/20190/14814/94178/19414",19
"GO:0008378","galactosyltransferase activity","18/10517","28/28409",0.642857142857143,1.73651503008734,2.98939707065404,0.00309300652374506,0.00770118802762001,0.00308406709642135,"269132/57370/218271/239559/93961/54218/56386/14594/26877/56336/22239/14595/53418/72145/26433/94192/272411/234407",18
"GO:0001091","RNA polymerase II general transcription initiation factor binding","17/10517","26/28409",0.653846153846154,1.76619904769567,2.99664954135045,0.00309459503630873,0.00770118802762001,0.00308406709642135,"51810/11622/83602/12914/21374/98053/21413/67655/66556/70769/59022/229937/13870/14113/20174/68153/11835",17
"GO:0005385","zinc ion transmembrane transporter activity","17/10517","26/28409",0.653846153846154,1.76619904769567,2.99664954135045,0.00309459503630873,0.00770118802762001,0.00308406709642135,"22782/69806/69048/213053/239436/18174/14977/106957/68427/22785/58800/30791/66500/67547/230810/22784/109108",17
"GO:0070840","dynein complex binding","17/10517","26/28409",0.653846153846154,1.76619904769567,2.99664954135045,0.00309459503630873,0.00770118802762001,0.00308406709642135,"108989/23924/103583/76895/56637/11789/26920/76123/20617/243538/384619/101706/22428/74187/234776/15185/14265",17
"GO:0016782","transferase activity, transferring sulphur-containing groups","43/10517","82/28409",0.524390243902439,1.41650684026095,2.89578020450751,0.00310994559458534,0.00772470357364745,0.00309348428263956,"50785/98388/319901/338362/319415/53374/58250/54710/15478/216881/192136/17434/50787/67041/22117/246221/72026/328779/71367/68591/15531/76969/72136/66971/69372/23908/353371/64059/15476/231380/22022/320916/59031/68947/54200/195646/628779/77590/66965/54371/113868/60322/50786",43
"GO:0004519","endonuclease activity","60/10517","121/28409",0.495867768595041,1.33946062926847,2.8689157669917,0.00312125384455918,0.0077381084896363,0.00309885250117718,"212442/22592/26909/327762/19205/19360/68626/103677/78943/338371/19819/192119/74335/56196/208366/108138/67053/11792/58809/277154/219094/14000/67724/239528/100037283/193838/67676/67993/225182/71711/59028/54364/227522/227525/13804/56629/230738/214150/76850/13368/333789/117109/74097/330216/18861/56463/72103/381802/66078/13870/69724/209966/71946/244871/102614/83703/75686/208194/69537/76130",60
"GO:0004526","ribonuclease P activity","9/10517","11/28409",0.818181818181818,2.21011003829298,3.07761401198457,0.00319658749796666,0.00774876487933029,0.00310312002726588,"208366/67053/67724/67676/54364/227522/117109/74097/102614",9
"GO:0005114","type II transforming growth factor beta receptor binding","9/10517","11/28409",0.818181818181818,2.21011003829298,3.07761401198457,0.00319658749796666,0.00774876487933029,0.00310312002726588,"21808/11705/21809/76905/12505/26409/21812/21814/21803",9
"GO:0008330","protein tyrosine/threonine phosphatase activity","9/10517","11/28409",0.818181818181818,2.21011003829298,3.07761401198457,0.00319658749796666,0.00774876487933029,0.00310312002726588,"63953/67603/19252/240672/70686/18218/319520/235584/75590",9
"GO:0034056","estrogen response element binding","9/10517","11/28409",0.818181818181818,2.21011003829298,3.07761401198457,0.00319658749796666,0.00774876487933029,0.00310312002726588,"13983/26380/14815/26379/14536/21848/110784/18667/11835",9
